,TP,CL,CF,SF,FA
14622,3,1000000,2000989,3001628,4003841
14623,1,1000003,2000814,3001343,4001345
14624,1,1000001,2000805,3001332,4001960
14625,1,1000001,2000089,3000120,4002742
14626,1,1000003,2000014,3001350,4001347
14627,1,1000003,2000185,3000197,4001650
14628,1,1000001,2000003,3000035,4001655
14629,1,1000003,2000185,3000197,4001650
14630,1,1000001,2000073,3001812,4002074
14631,1,1000002,2000031,3000615,4000418
14632,1,1000002,2000031,3000428,4002329
14633,1,1000002,2000817,3001353,4000782
14634,1,1000002,2000438,3000660,4001070
14635,1,1000000,2001200,3001961,4001604
14636,1,1000002,2000031,3000428,4002329
14637,1,1000003,2000185,3000197,4001650
14638,1,1000002,2000899,3001461,4003798
14639,1,1000002,2000031,3000428,4002329
14640,1,1000002,2000309,3000417,4001005
14641,1,1000003,2000652,3001389,4003743
14642,1,1000003,2001122,3001837,4002875
14643,1,1000002,2000031,3000216,4003071
14644,1,1000002,2000016,3001260,4003680
14645,1,1000003,2000652,3001389,4003743
14646,1,1000002,2000408,3000626,4000573
14647,1,1000000,2000963,3001572,4001433
14648,1,1000003,2000014,3001366,4001354
14649,1,1000002,2000058,3001268,4000759
14650,1,1000002,2000408,3000626,4000573
14651,1,1000000,2000002,3000554,4000548
14652,1,1000003,2000014,3001366,4001354
14653,1,1000002,2000058,3001268,4000759
14654,1,1000000,2000002,3000554,4000548
14655,1,1000003,2000156,3000579,4000558
14656,1,1000002,2000408,3000626,4000573
14657,1,1000003,2000185,3000197,4001650
14658,1,1000003,2000185,3000197,4001650
14659,1,1000002,2000058,3001268,4000759
14660,1,1000003,2001057,3001721,4002766
14661,1,1000002,2000408,3000626,4000573
14662,1,1000002,2000016,3001156,4003632
14663,1,1000003,2000014,3001272,4000563
14664,1,1000002,2000058,3001268,4000759
14665,1,1000002,2000408,3000626,4000573
14666,1,1000002,2001248,3002019,4000282
14667,1,1000002,2000451,3000693,4003912
14668,1,1000003,2000185,3000197,4001650
14669,1,1000002,2000058,3001268,4000759
14670,1,1000002,2000408,3000626,4000573
14671,1,1000003,2000185,3000197,4001650
14672,1,1000003,2000286,3000239,4000415
14673,1,1000004,2000880,3001437,4003758
14674,1,1000002,2000016,3001217,4003663
14675,1,1000002,2000058,3001268,4000759
14676,1,1000002,2000408,3000626,4000573
14677,1,1000003,2000837,3001378,4001360
14678,1,1000001,2000453,3000800,4002080
14679,1,1000001,2001151,3001910,4002935
14680,1,1000003,2000185,3000197,4001650
14681,1,1000002,2000408,3000626,4000573
14682,2,1000000,2000395,3000244,4001680
14683,1,1000002,2000673,3001025,4000448
14684,1,1000003,2000185,3000197,4001650
14685,1,1000002,2000408,3000626,4000573
14686,1,1000002,2000016,3001315,4003709
14687,1,1000002,2000408,3000626,4000573
14688,1,1000001,2000048,3001825,4002867
14689,1,1000001,2000048,3001825,4002867
14690,1,1000003,2000500,3000777,4001106
14691,1,1000003,2000185,3000197,4001650
14692,1,1000003,2000863,3001417,4001377
14693,1,1000003,2000500,3000777,4001106
14694,1,1000002,2000408,3000626,4000573
14695,1,1000003,2000874,3001426,4001381
14696,1,1000003,2000141,3001955,4000912
14697,1,1000003,2000500,3000777,4001106
14698,1,1000000,2000666,3001054,4000688
14699,1,1000002,2000408,3000626,4000573
14700,1,1000002,2000848,3001396,4000794
14701,1,1000002,2000848,3001396,4000794
14702,1,1000002,2000408,3000626,4000573
14703,1,1000000,2000666,3001054,4000688
14704,1,1000003,2000144,3000034,4000158
14705,1,1000003,2000096,3000259,4001693
14706,1,1000001,2000725,3001138,4002359
14707,1,1000003,2000144,3000034,4000158
14708,1,1000001,2000725,3001138,4002359
14709,1,1000002,2000088,3000118,4000661
14710,1,1000000,2001016,3001658,4000839
14711,1,1000003,2000884,3001441,4001383
14712,1,1000003,2000386,3000570,4001046
14713,1,1000003,2000144,3000034,4000155
14714,1,1000002,2000088,3000118,4000661
14715,1,1000003,2000884,3001441,4001383
14716,1,1000003,2000144,3000034,4000155
14717,1,1000003,2000125,3001458,4001391
14718,1,1000001,2000089,3000120,4002662
14719,1,1000003,2000096,3000259,4001693
14720,1,1000003,2000144,3000034,4000155
14721,1,1000001,2000089,3000120,4002662
14722,1,1000003,2000096,3000259,4001693
14723,1,1000002,2000056,3000077,4002789
14724,1,1000003,2000144,3000034,4000155
14725,1,1000001,2000089,3000120,4002662
14726,1,1000002,2000031,3000445,4003216
14727,1,1000001,2000805,3001332,4002493
14728,1,1000000,2000988,3001615,4001461
14729,1,1000003,2001107,3001808,4000875
14730,1,1000003,2000906,3001473,4001399
14731,1,1000000,2000988,3001615,4001461
14732,1,1000003,2000906,3001473,4001401
14733,1,1000002,2000408,3000662,4000587
14734,1,1000000,2000672,3001061,4001206
14735,1,1000000,2000988,3001615,4001461
14736,1,1000003,2000014,3001194,4001271
14737,1,1000000,2000597,3000943,4000705
14738,1,1000000,2000085,3002330,4007179
14739,1,1000003,2000125,3001524,4001418
14740,1,1000003,2000096,3000259,4001693
14741,1,1000000,2000988,3001615,4001461
14742,1,1000003,2000690,3001086,4002312
14743,1,1000001,2000251,3000317,4000446
14744,1,1000003,2000125,3001524,4001418
14745,1,1000003,2000775,3001261,4002453
14746,1,1000002,2000076,3000102,4000727
14747,1,1000003,2000950,3001514,4001411
14748,1,1000003,2000096,3000259,4001693
14749,1,1000002,2000076,3000102,4000727
14750,1,1000003,2000478,3000739,4001097
14751,1,1000003,2000950,3001514,4001411
14752,1,1000002,2000076,3000102,4000727
14753,1,1000002,2000016,3001397,4003744
14754,1,1000001,2000083,3000114,4000286
14755,1,1000004,2000565,3000902,4003458
14756,1,1000002,2000076,3000102,4000727
14757,1,1000002,2000714,3001122,4002973
14758,1,1000003,2000950,3001530,4001419
14759,1,1000002,2000016,3001397,4003744
14760,1,1000004,2000565,3000902,4003458
14761,1,1000003,2000775,3001261,4002453
14762,1,1000004,2000181,3000412,4003198
14763,1,1000002,2000016,3002291,4007641
14764,1,1000003,2000219,3000266,4001698
14765,1,1000002,2001032,3001278,4002461
14766,1,1000002,2000016,3002291,4007641
14767,1,1000002,2000056,3000077,4002789
14768,1,1000000,2000002,3000554,4000551
14769,1,1000002,2000016,3002291,4007641
14770,1,1000003,2000950,3001530,4001425
14771,1,1000003,2000219,3000266,4001698
14772,1,1000002,2000016,3002291,4007641
14773,1,1000001,2000089,3000120,4002674
14774,1,1000003,2000950,3001530,4001425
14775,1,1000002,2000016,3001380,4003733
14776,1,1000002,2000016,3002291,4007641
14777,1,1000000,2000002,3000554,4000551
14778,1,1000002,2000016,3002291,4007641
14779,1,1000003,2000219,3000266,4001703
14780,1,1000000,2000002,3000554,4000551
14781,1,1000003,2001129,3001849,4000433
14782,1,1000003,2000219,3000266,4001703
14783,1,1000001,2000062,3000240,4000956
14784,1,1000003,2001129,3001849,4000433
14785,1,1000002,2000040,3000060,4000253
14786,3,1000000,2001019,3002692,4000766
14787,1,1000003,2000950,3001530,4001425
14788,1,1000003,2001129,3001849,4000433
14789,1,1000003,2000219,3000266,4001703
14790,1,1000000,2000080,3000807,4000633
14791,1,1000003,2000219,3000266,4001703
14792,1,1000003,2001129,3001849,4000433
14793,1,1000003,2000336,3000464,4001432
14794,1,1000003,2001129,3001849,4000433
14795,1,1000000,2000085,3001345,4006249
14796,1,1000001,2000257,3000328,4001744
14797,1,1000003,2000235,3000283,4001710
14798,1,1000003,2001129,3001849,4000433
14799,1,1000003,2000966,3001577,4001437
14800,1,1000002,2000088,3000118,4002335
14801,1,1000002,2000024,3000031,4002945
14802,1,1000003,2000052,3000072,4000314
14803,1,1000003,2001065,3000926,4003475
14804,1,1000002,2000024,3000031,4002945
14805,1,1000002,2000016,3001156,4003632
14806,1,1000003,2000977,3001599,4001444
14807,1,1000002,2000076,3000102,4000242
14808,1,1000003,2000468,3000727,4002598
14809,1,1000002,2000024,3000031,4002945
14810,1,1000003,2000130,3000149,4000624
14811,1,1000003,2000669,3001057,4000431
14812,2,1000000,2001254,3002200,4005844
14813,1,1000003,2000985,3001610,4001450
14814,1,1000003,2000097,3000157,4000962
14815,1,1000002,2000088,3000118,4003319
14816,1,1000001,2000164,3000168,4000390
14817,1,1000000,2000002,3000554,4000551
14818,1,1000002,2000088,3000118,4003174
14819,1,1000001,2000937,3001528,4002636
14820,1,1000002,2000088,3000118,4003319
14821,1,1000002,2000031,3000445,4003216
14822,1,1000003,2000130,3000149,4000624
14823,1,1000002,2000088,3000118,4003319
14824,1,1000000,2001476,3001182,4001265
14825,1,1000000,2000002,3000554,4000551
14826,1,1000003,2000993,3001622,4001455
14827,1,1000002,2000031,3000313,4003138
14828,1,1000002,2000088,3000118,4003319
14829,1,1000002,2000408,3000662,4000587
14830,1,1000000,2000002,3000554,4000551
14831,1,1000001,2000654,3001917,4000893
14832,1,1000003,2000993,3001622,4001455
14833,2,1000001,2000710,3001117,4003610
14834,1,1000002,2000088,3000118,4003319
14835,1,1000001,2000644,3001015,4000398
14836,1,1000000,2000002,3000554,4000551
14837,1,1000003,2000560,3002258,4005098
14838,3,1000000,2000989,3001628,4003841
14839,1,1000002,2000714,3001122,4000479
14840,1,1000000,2000002,3000554,4000551
14841,1,1000000,2000002,3000554,4000551
14842,1,1000002,2000060,3000083,4000229
14843,1,1000001,2000100,3000623,4001969
14844,1,1000002,2000607,3000954,4000670
14845,1,1000003,2000047,3000080,4001852
14846,1,1000003,2000014,3001165,4003656
14847,1,1000000,2001315,3002162,4006241
14848,1,1000001,2000100,3000135,4001909
14849,1,1000002,2000331,3000458,4000521
14850,1,1000001,2000937,3001528,4002636
14851,1,1000002,2000031,3000216,4003071
14852,1,1000002,2000031,3000313,4003138
14853,1,1000003,2001317,3002164,4006578
14854,1,1000001,2000937,3001528,4002636
14855,1,1000003,2000478,3000739,4001097
14856,1,1000001,2000654,3001917,4000893
14857,1,1000004,2000181,3000255,4003112
14858,1,1000003,2000478,3000739,4001097
14859,1,1000002,2000408,3000662,4000587
14860,1,1000002,2000031,3000313,4003138
14861,1,1000002,2000408,3000626,4000573
14862,1,1000003,2000478,3000739,4001097
14863,1,1000002,2000016,3001405,4003749
14864,1,1000003,2000478,3000739,4001097
14865,1,1000002,2000591,3001411,4002561
14866,1,1000000,2000120,3001983,4003742
14867,1,1000003,2000478,3000739,4001097
14868,1,1000002,2000016,3001405,4002532
14869,1,1000003,2000303,3000403,4001800
14870,1,1000003,2000478,3000739,4001097
14871,1,1000001,2000671,3001059,4001811
14872,1,1000003,2000235,3000283,4001710
14873,1,1000003,2000478,3000739,4001097
14874,1,1000002,2000067,3000143,4001120
14875,1,1000000,2000002,3000554,4000551
14876,1,1000000,2000666,3001054,4000688
14877,1,1000002,2000031,3000552,4003287
14878,1,1000003,2000478,3000739,4001097
14879,1,1000000,2000002,3000554,4000551
14880,1,1000003,2000235,3000283,4001717
14881,1,1000003,2000478,3000739,4001097
14882,1,1000003,2000014,3001258,4001311
14883,1,1000002,2000031,3000313,4003164
14884,1,1000003,2000993,3001622,4001455
14885,1,1000003,2000071,3000098,4001887
14886,1,1000000,2000831,3001188,4001267
14887,1,1000003,2000235,3000283,4001721
14888,3,1000000,2001019,3001929,4002946
14889,1,1000003,2000235,3000283,4001721
14890,1,1000002,2000832,3001375,4001205
14891,1,1000003,2000993,3001622,4001455
14892,1,1000003,2000410,3000621,4003336
14893,2,1000000,2000362,3000523,4002900
14894,1,1000000,2000036,3000721,4000605
14895,1,1000003,2000600,3000945,4002201
14896,1,1000001,2000090,3000325,4001743
14897,1,1000002,2000076,3000102,4000717
14898,2,1000001,2000230,3000278,4003009
14899,1,1000003,2000669,3001057,4002292
14900,1,1000002,2000060,3000083,4000229
14901,1,1000000,2000036,3000130,4002233
14902,1,1000003,2000993,3001622,4001455
14903,1,1000002,2000031,3000428,4002210
14904,1,1000003,2000068,3001639,4001463
14905,1,1000002,2000591,3000324,4000451
14906,1,1000003,2000249,3000311,4001729
14907,1,1000002,2000016,3001397,4003744
14908,1,1000003,2000249,3000311,4001729
14909,1,1000003,2000072,3000100,4001275
14910,1,1000003,2000014,3001287,4001473
14911,1,1000003,2000249,3000311,4001729
14912,1,1000001,2000764,3001242,4002439
14913,1,1000001,2001151,3001880,4002909
14914,1,1000001,2000764,3001242,4002439
14915,1,1000001,2000716,3001124,4001820
14916,1,1000003,2000259,3000329,4001748
14917,1,1000001,2000764,3001242,4002439
14918,1,1000004,2000898,3001459,4003778
14919,1,1000001,2000937,3001528,4000939
14920,1,1000001,2000764,3001242,4002439
14921,1,1000002,2000031,3000313,4000966
14922,1,1000001,2000089,3000120,4002742
14923,1,1000003,2000357,3000521,4001031
14924,1,1000001,2000764,3001242,4002439
14925,1,1000003,2000265,3000338,4001760
14926,1,1000003,2000274,3000353,4001772
14927,1,1000001,2000764,3001242,4002439
14928,1,1000001,2000089,3000120,4002742
14929,1,1000000,2000963,3001572,4001447
14930,1,1000003,2000271,3000346,4001767
14931,1,1000001,2000100,3000135,4001909
14932,1,1000001,2000089,3000120,4002742
14933,1,1000003,2000275,3000359,4001779
14934,1,1000004,2000181,3000309,4003142
14935,1,1000001,2000089,3000120,4002742
14936,1,1000003,2000271,3000346,4001767
14937,1,1000001,2000089,3000120,4002742
14938,1,1000002,2000056,3000077,4002789
14939,1,1000003,2000038,3000058,4001782
14940,1,1000002,2000714,3001122,4002152
14941,1,1000001,2000089,3000120,4002742
14942,1,1000002,2000031,3000552,4003287
14943,1,1000002,2000016,3001397,4003354
14944,1,1000003,2001169,3001911,4002929
14945,1,1000000,2000943,3001535,4001422
14946,1,1000001,2000422,3000648,4001996
14947,1,1000001,2000089,3000120,4002742
14948,1,1000003,2000014,3001258,4001311
14949,1,1000003,2000038,3000058,4001782
14950,1,1000001,2000118,3000134,4002427
14951,1,1000003,2001121,3001836,4002874
14952,1,1000004,2000373,3000545,4003278
14953,1,1000003,2000303,3000403,4001800
14954,1,1000003,2000204,3000223,4002592
14955,1,1000001,2000224,3000268,4002193
14956,1,1000003,2000548,3000864,4003435
14957,1,1000003,2000390,3001360,4002679
14958,1,1000003,2000038,3000058,4001782
14959,1,1000002,2000058,3001268,4000759
14960,1,1000003,2000141,3001955,4000912
14961,1,1000003,2000906,3001473,4002691
14962,1,1000003,2000071,3000098,4001887
14963,1,1000002,2000040,3000060,4000253
14964,1,1000002,2000025,3001593,4003850
14965,1,1000003,2000141,3001955,4000912
14966,1,1000000,2001300,3001974,4002981
14967,1,1000004,2000929,3001510,4003796
14968,1,1000003,2000291,3000382,4001787
14969,1,1000003,2000993,3001622,4001455
14970,1,1000003,2000068,3001655,4001475
14971,1,1000003,2000303,3000403,4001800
14972,1,1000003,2000141,3001955,4000912
14973,1,1000003,2000652,3000470,4001860
14974,1,1000003,2000014,3001159,4001253
14975,1,1000003,2000038,3000058,4001782
14976,2,1000000,2001056,3001720,4002765
14977,1,1000002,2000408,3000662,4000587
14978,1,1000003,2001065,3001732,4001508
14979,1,1000001,2000453,3000810,4002088
14980,1,1000003,2000141,3001955,4000912
14981,1,1000003,2000014,3001194,4001271
14982,1,1000003,2001065,3001732,4001508
14983,1,1000003,2000781,3001273,4003446
14984,1,1000003,2000068,3000108,4001480
14985,1,1000003,2000071,3000098,4001557
14986,1,1000003,2000141,3001955,4000912
14987,1,1000000,2000002,3000554,4000551
14988,1,1000003,2000303,3000403,4001800
14989,1,1000002,2001248,3002019,4000282
14990,1,1000003,2000129,3000148,4000360
14991,1,1000003,2000141,3001955,4000912
14992,1,1000002,2001248,3002019,4000282
14993,1,1000003,2000301,3000396,4001798
14994,1,1000002,2000016,3001392,4003738
14995,1,1000003,2000141,3001955,4000912
14996,1,1000003,2000038,3000058,4001782
14997,1,1000003,2000303,3000403,4001800
14998,1,1000003,2001097,3001789,4002819
14999,1,1000003,2000303,3000403,4001800
15000,1,1000002,2000773,3001255,4003207
15001,1,1000003,2000141,3001955,4000912
15002,1,1000003,2001031,3001683,4001488
15003,1,1000003,2000326,3000472,4001021
15004,1,1000003,2000071,3000098,4001887
15005,1,1000003,2000014,3000089,4001439
15006,1,1000003,2000046,3000066,4003661
15007,1,1000003,2000663,3001048,4002285
15008,1,1000003,2000141,3001955,4000912
15009,1,1000000,2000597,3000943,4000705
15010,1,1000001,2000233,3000281,4003118
15011,1,1000003,2000113,3000129,4001424
15012,1,1000004,2000458,3000707,4003364
15013,1,1000003,2000685,3001067,4002293
15014,1,1000004,2000492,3000761,4003395
15015,1,1000002,2000005,3000042,4000005
15016,1,1000000,2001119,3001773,4002802
15017,1,1000003,2000014,3000888,4003449
15018,1,1000003,2000141,3001955,4000912
15019,1,1000000,2000036,3000721,4000605
15020,1,1000000,2001054,3001717,4000852
15021,1,1000002,2001260,3002022,4004043
15022,1,1000003,2000038,3000058,4001782
15023,1,1000000,2000085,3000658,4001994
15024,1,1000003,2000066,3000091,4003507
15025,1,1000000,2000002,3000554,4000551
15026,1,1000004,2000365,3000534,4003268
15027,1,1000002,2000767,3001246,4002444
15028,1,1000001,2000982,3001933,4003951
15029,1,1000002,2000067,3000143,4001120
15030,1,1000002,2000031,3000216,4002281
15031,1,1000003,2001065,3001739,4001517
15032,1,1000003,2000097,3000113,4000982
15033,1,1000004,2000565,3000902,4003458
15034,1,1000001,2000048,3001825,4000964
15035,1,1000003,2001065,3001759,4001523
15036,1,1000002,2000960,3001564,4000818
15037,1,1000003,2000303,3000403,4001800
15038,1,1000002,2000607,3000954,4000672
15039,1,1000001,2000048,3001825,4000967
15040,1,1000001,2000992,3001621,4002695
15041,1,1000003,2001058,3001722,4001502
15042,1,1000003,2000303,3000403,4001800
15043,1,1000001,2000992,3001621,4002695
15044,1,1000004,2000365,3000534,4003268
15045,1,1000003,2000457,3000738,4002052
15046,1,1000003,2001058,3001722,4001502
15047,1,1000003,2000303,3000403,4001800
15048,1,1000002,2000016,3001397,4003354
15049,1,1000003,2000367,3000535,4001899
15050,1,1000003,2001087,3001770,4001527
15051,1,1000003,2001058,3001722,4001502
15052,1,1000003,2000457,3000738,4002047
15053,1,1000003,2000739,3001164,4002385
15054,1,1000003,2000046,3000066,4003661
15055,1,1000003,2001048,3001709,4002138
15056,1,1000003,2000014,3001159,4001253
15057,1,1000003,2000761,3001229,4002432
15058,1,1000001,2000089,3000120,4000847
15059,1,1000003,2000014,3001554,4004180
15060,1,1000000,2000178,3000189,4001505
15061,1,1000001,2000048,3001825,4003244
15062,1,1000003,2000014,3001159,4001253
15063,3,1000000,2000962,3001549,4003812
15064,1,1000003,2000265,3000984,4002237
15065,1,1000003,2000014,3001554,4004180
15066,1,1000003,2001065,3001733,4001510
15067,1,1000000,2000002,3000554,4000551
15068,2,1000000,2001209,3001978,4007272
15069,3,1000000,2000962,3001549,4003812
15070,1,1000000,2000002,3000554,4000551
15071,1,1000000,2000963,3001572,4001433
15072,3,1000000,2000962,3001549,4003812
15073,1,1000002,2000246,3000304,4003456
15074,3,1000000,2000962,3001549,4003812
15075,1,1000000,2000002,3000554,4000551
15076,1,1000000,2000963,3001572,4001433
15077,1,1000001,2001013,3001694,4002744
15078,1,1000000,2000943,3001535,4001422
15079,1,1000002,2000088,3000118,4001157
15080,1,1000003,2001087,3001770,4001527
15081,1,1000003,2000130,3000149,4000624
